Channel,Energy,Counts
308,0.266288532,16
309,0.26687754,20
310,0.267467104,13
311,0.268057223,10
312,0.268647896,19
313,0.269239125,12
314,0.269830909,14
315,0.270423247,21
316,0.271016141,21
317,0.27160959,16
318,0.272203593,20
319,0.272798152,15
320,0.273393266,17
321,0.273988934,16
322,0.274585158,15
323,0.275181937,10
324,0.27577927,14
325,0.276377159,22
326,0.276975603,16
327,0.277574601,14
328,0.278174155,26
329,0.278774264,14
330,0.279374927,5
331,0.279976146,15
332,0.28057792,17
333,0.281180248,18
334,0.281783132,17
335,0.282386571,14
336,0.282990564,13
337,0.283595113,17
338,0.284200217,11
339,0.284805875,12
340,0.285412089,14
341,0.286018858,9
342,0.286626181,18
343,0.28723406,7
344,0.287842494,15
345,0.288451482,15
346,0.289061026,18
347,0.289671125,12
348,0.290281778,15
349,0.290892987,12
350,0.291504751,8
351,0.292117069,14
352,0.292729943,16
353,0.293343372,8
354,0.293957355,13
355,0.294571894,10
356,0.295186988,7
357,0.295802636,12
358,0.29641884,9
359,0.297035599,16
360,0.297652912,12
361,0.298270781,12
362,0.298889205,11
363,0.299508183,6
364,0.300127717,15
365,0.300747806,9
366,0.301368449,15
367,0.301989648,14
368,0.302611401,18
369,0.30323371,8
370,0.303856574,12
371,0.304479992,13
372,0.305103966,13
373,0.305728495,8
374,0.306353578,9
375,0.306979217,13
376,0.307605411,6
377,0.308232159,13
378,0.308859463,15
379,0.309487322,13
380,0.310115735,8
381,0.310744704,17
382,0.311374228,13
383,0.312004306,8
384,0.31263494,15
385,0.313266128,11
386,0.313897872,8
387,0.314530171,7
388,0.315163024,12
389,0.315796433,12
390,0.316430397,15
391,0.317064915,11
392,0.317699989,12
393,0.318335618,11
394,0.318971801,9
395,0.31960854,11
396,0.320245833,10
397,0.320883682,10
398,0.321522086,8
399,0.322161044,12
400,0.322800558,6
401,0.323440627,8
402,0.32408125,4
403,0.324722429,14
404,0.325364162,13
405,0.326006451,9
406,0.326649295,9
407,0.327292693,11
408,0.327936647,18
409,0.328581156,13
410,0.329226219,8
411,0.329871838,10
412,0.330518011,10
413,0.33116474,15
414,0.331812024,4
415,0.332459862,9
416,0.333108256,14
417,0.333757205,10
418,0.334406708,16
419,0.335056767,12
420,0.33570738,12
421,0.336358549,8
422,0.337010273,7
423,0.337662551,9
424,0.338315385,8
425,0.338968774,14
426,0.339622717,5
427,0.340277216,14
428,0.340932269,10
429,0.341587878,11
