Channel,Energy,Counts
0,-0.094457143,0
1,-0.092185714,0
2,-0.089914286,0
3,-0.087642857,0
4,-0.085371429,0
5,-0.0831,0
6,-0.080828571,0
7,-0.078557143,0
8,-0.076285714,0
9,-0.074014286,0
10,-0.071742857,0
11,-0.069471429,0
12,-0.0672,0
13,-0.064928571,0
14,-0.062657143,0
15,-0.060385714,0
16,-0.058114286,2
17,-0.055842857,35
18,-0.053571429,41
19,-0.0513,48
20,-0.049028571,46
21,-0.046757143,49
22,-0.044485714,49
23,-0.042214286,59
24,-0.039942857,66
25,-0.037671429,73
26,-0.0354,82
27,-0.033128571,93
28,-0.030857143,83
29,-0.028585714,76
30,-0.026314286,89
31,-0.024042857,109
32,-0.021771429,115
33,-0.0195,104
34,-0.017228571,102
35,-0.014957143,108
36,-0.012685714,136
37,-0.010414286,115
38,-0.008142857,101
39,-0.005871429,106
40,-0.0036,110
41,-0.001328571,114
42,9.428571428569954E-4,118
43,0.003214286,128
44,0.005485714,106
45,0.007757143,86
46,0.010028571,100
47,0.012299999999999853,98
48,0.014571429,94
49,0.016842857142857007,107
50,0.019114286,102
51,0.021385714285714147,102
52,0.023657143,94
53,0.025928571428571287,91
54,0.028199999999999864,90
55,0.030471428571428427,113
56,0.032742857,94
57,0.035014286,90
58,0.037285714285714144,81
59,0.039557143,102
60,0.041828571,99
61,0.0441,104
62,0.046371428571428425,88
63,0.048642857142857016,90
64,0.050914286,118
65,0.053185714,77
66,0.055457143,100
67,0.057728571428571296,87
68,0.06,92
69,0.062271429,93
70,0.064542857,93
71,0.066814286,100
72,0.069085714,88
73,0.071357143,102
74,0.073628571,86
75,0.0759,78
76,0.078171429,100
77,0.080442857,93
78,0.082714286,94
79,0.084985714,88
80,0.087257143,80
81,0.089528571,92
82,0.0918,83
83,0.094071429,69
84,0.096342857,90
85,0.098614286,81
86,0.10088571428571416,67
87,0.10315714285714273,77
88,0.10542857142857132,79
89,0.10769999999999988,79
90,0.10997142857142844,76
91,0.112242857,76
92,0.1145142857142856,69
93,0.11678571428571416,79
94,0.11905714285714272,74
95,0.12132857142857131,69
96,0.12359999999999988,76
97,0.12587142857142844,69
98,0.12814285714285703,69
99,0.1304142857142856,68
100,0.13268571428571416,70
101,0.13495714285714275,60
102,0.1372285714285713,73
103,0.13949999999999987,83
104,0.14177142857142844,51
105,0.14404285714285703,64
106,0.1463142857142856,60
107,0.14858571428571415,56
108,0.15085714285714275,59
109,0.1531285714285713,46
110,0.15539999999999987,60
111,0.15767142857142846,60
112,0.15994285714285705,47
113,0.1622142857142856,44
114,0.16448571428571418,43
115,0.16675714285714272,53
116,0.1690285714285713,52
117,0.1712999999999999,54
118,0.17357142857142843,57
119,0.17584285714285702,53
120,0.17811428571428561,49
121,0.18038571428571415,43
122,0.18265714285714274,46
123,0.18492857142857133,51
124,0.18719999999999987,41
125,0.18947142857142846,37
126,0.19174285714285705,45
127,0.19401428571428558,42
128,0.19628571428571417,34
129,0.19855714285714277,40
130,0.2008285714285713,41
131,0.2030999999999999,39
132,0.20537142857142848,40
133,0.20764285714285702,33
134,0.2099142857142856,39
135,0.2121857142857142,40
136,0.21445714285714274,34
137,0.21672857142857133,37
138,0.21899999999999992,40
139,0.22127142857142845,40
140,0.22354285714285704,36
141,0.22581428571428563,33
142,0.22808571428571417,35
143,0.23035714285714276,35
144,0.2326285714285713,30
145,0.2348999999999999,28
146,0.23717142857142848,45
147,0.239442857,43
148,0.2417142857142856,48
149,0.2439857142857142,28
150,0.24625714285714273,30
151,0.24852857142857132,36
152,0.2507999999999999,30
153,0.25307142857142845,34
154,0.25534285714285704,37
155,0.25761428571428563,30
156,0.25988571428571416,36
157,0.26215714285714276,25
158,0.26442857142857135,29
159,0.2666999999999999,21
160,0.2689714285714285,29
161,0.27124285714285706,30
162,0.2735142857142856,27
163,0.2757857142857142,22
164,0.2780571428571428,31
165,0.2803285714285713,32
166,0.2825999999999999,23
167,0.2848714285714285,37
168,0.28714285714285703,23
169,0.2894142857142856,21
170,0.2916857142857142,30
171,0.29395714285714275,19
172,0.29622857142857134,25
173,0.29849999999999993,26
174,0.30077142857142847,22
175,0.30304285714285706,27
176,0.30531428571428565,22
177,0.3075857142857142,21
178,0.3098571428571428,24
179,0.3121285714285713,17
180,0.3143999999999999,22
181,0.3166714285714285,19
182,0.31894285714285703,16
183,0.3212142857142856,22
184,0.3234857142857142,18
185,0.32575714285714275,24
186,0.32802857142857134,17
187,0.3302999999999999,20
188,0.33257142857142846,20
189,0.33484285714285705,13
190,0.33711428571428564,24
191,0.3393857142857142,13
192,0.34165714285714277,21
193,0.34392857142857136,14
194,0.3461999999999999,27
195,0.3484714285714285,17
196,0.3507428571428571,19
197,0.3530142857142856,14
198,0.3552857142857142,14
199,0.3575571428571428,15
200,0.35982857142857133,19
201,0.3620999999999999,19
202,0.3643714285714285,20
203,0.36664285714285705,12
204,0.36891428571428564,20
205,0.37118571428571423,22
206,0.37345714285714277,16
207,0.37572857142857136,19
208,0.3779999999999999,21
209,0.3802714285714285,23
210,0.3825428571428571,25
211,0.3848142857142856,24
212,0.3870857142857142,22
213,0.3893571428571428,19
214,0.3916285714285713,21
215,0.3938999999999999,12
216,0.3961714285714285,16
217,0.39844285714285704,14
