Channel,Energy,Counts
0,-0.094457143,0
1,-0.092185714,0
2,-0.089914286,0
3,-0.087642857,0
4,-0.085371429,0
5,-0.0831,0
6,-0.080828571,0
7,-0.078557143,0
8,-0.076285714,0
9,-0.074014286,0
10,-0.071742857,0
11,-0.069471429,0
12,-0.0672,0
13,-0.064928571,0
14,-0.062657143,0
15,-0.060385714,0
16,-0.058114286,2
17,-0.055842857,42
18,-0.053571429,33
19,-0.0513,38
20,-0.049028571,49
21,-0.046757143,53
22,-0.044485714,58
23,-0.042214286,60
24,-0.039942857,46
25,-0.037671429,77
26,-0.0354,68
27,-0.033128571,68
28,-0.030857143,79
29,-0.028585714,98
30,-0.026314286,86
31,-0.024042857,110
32,-0.021771429,99
33,-0.0195,115
34,-0.017228571,125
35,-0.014957143,112
36,-0.012685714,78
37,-0.010414286,116
38,-0.008142857,110
39,-0.005871429,91
40,-0.0036,111
41,-0.001328571,100
42,9.43E-04,97
43,0.003214286,89
44,0.005485714,98
45,0.007757143,98
46,0.010028571,96
47,0.0123,106
48,0.014571429,102
49,0.016842857,86
50,0.019114286,92
51,0.021385714,87
52,0.023657143,84
53,0.025928571,95
54,0.0282,93
55,0.030471429,86
56,0.032742857,111
57,0.035014286,88
58,0.037285714,98
59,0.039557143,81
60,0.041828571,89
61,0.0441,84
62,0.046371429,72
63,0.048642857,79
64,0.050914286,68
65,0.053185714,71
66,0.055457143,82
67,0.057728571,81
68,0.06,71
69,0.062271429,68
70,0.064542857,91
71,0.066814286,59
72,0.069085714,72
73,0.071357143,71
74,0.073628571,74
75,0.0759,72
76,0.078171429,74
77,0.080442857,73
78,0.082714286,69
79,0.084985714,71
80,0.087257143,68
81,0.089528571,78
82,0.0918,69
83,0.094071429,78
84,0.096342857,76
85,0.098614286,66
86,0.100885714,72
87,0.103157143,77
88,0.105428571,67
89,0.1077,55
90,0.109971429,62
91,0.112242857,63
92,0.114514286,49
93,0.116785714,61
94,0.119057143,67
95,0.121328571,45
96,0.1236,54
97,0.125871429,55
98,0.128142857,49
99,0.130414286,57
100,0.132685714,47
101,0.134957143,51
102,0.137228571,54
103,0.1395,46
104,0.141771429,47
105,0.144042857,46
106,0.146314286,45
107,0.148585714,57
108,0.150857143,44
109,0.153128571,41
110,0.1554,39
111,0.157671429,46
112,0.159942857,50
113,0.162214286,47
114,0.164485714,46
115,0.166757143,51
116,0.169028571,38
117,0.1713,39
118,0.173571429,36
119,0.175842857,35
120,0.178114286,32
121,0.180385714,30
122,0.182657143,25
123,0.184928571,45
124,0.1872,31
125,0.189471429,46
126,0.191742857,34
127,0.194014286,39
128,0.196285714,39
129,0.198557143,32
130,0.200828571,36
131,0.2031,34
132,0.205371429,29
133,0.207642857,33
134,0.209914286,30
135,0.212185714,28
136,0.214457143,30
137,0.216728571,34
138,0.219,32
139,0.221271429,28
140,0.223542857,28
141,0.225814286,22
142,0.228085714,19
143,0.230357143,32
144,0.232628571,23
145,0.2349,36
146,0.237171429,30
147,0.239442857,26
148,0.241714286,27
149,0.243985714,31
150,0.246257143,22
151,0.248528571,36
152,0.2508,33
153,0.253071429,25
154,0.255342857,16
155,0.257614286,23
156,0.259885714,24
157,0.262157143,26
158,0.264428571,22
159,0.2667,29
160,0.268971429,28
161,0.271242857,17
162,0.273514286,19
163,0.275785714,21
164,0.278057143,13
165,0.280328571,17
166,0.2826,28
167,0.284871429,23
168,0.287142857,27
169,0.289414286,14
170,0.291685714,22
171,0.293957143,22
172,0.296228571,25
173,0.2985,17
174,0.300771429,11
175,0.303042857,28
176,0.305314286,23
177,0.307585714,15
178,0.309857143,18
179,0.312128571,16
180,0.3144,11
181,0.316671429,10
182,0.318942857,14
183,0.321214286,12
184,0.323485714,23
185,0.325757143,16
186,0.328028571,21
187,0.3303,17
188,0.332571429,12
189,0.334842857,7
190,0.337114286,16
191,0.339385714,12
192,0.341657143,16
193,0.343928571,10
194,0.3462,24
195,0.348471429,15
196,0.350742857,15
197,0.353014286,22
198,0.355285714,10
199,0.357557143,14
200,0.359828571,19
201,0.3621,21
202,0.364371429,13
203,0.366642857,13
204,0.368914286,14
205,0.371185714,17
206,0.373457143,16
207,0.375728571,11
208,0.378,13
209,0.380271429,18
210,0.382542857,14
211,0.384814286,16
212,0.387085714,11
213,0.389357143,22
214,0.391628571,16
215,0.3939,19
216,0.396171429,14
217,0.398442857,12
218,0.400714286,8
219,0.402985714,10
220,0.405257143,19
221,0.407528571,7
222,0.4098,9
223,0.412071429,15
224,0.414342857,8
225,0.416614286,14
226,0.418885714,18
227,0.421157143,13
228,0.423428571,8
229,0.4257,10
230,0.427971429,11
231,0.430242857,12
232,0.432514286,11
233,0.434785714,9
234,0.437057143,7
235,0.439328571,12
236,0.4416,7
237,0.443871429,13
238,0.446142857,10
239,0.448414286,13
240,0.450685714,7
241,0.452957143,8
242,0.455228571,7
243,0.4575,8
244,0.459771429,9
245,0.462042857,11
246,0.464314286,15
247,0.466585714,9
248,0.468857143,9
249,0.471128571,12
250,0.4734,3
251,0.475671429,11
252,0.477942857,12
253,0.480214286,9
254,0.482485714,9
255,0.484757143,9
256,0.487028571,9
257,0.4893,12
258,0.491571429,13
259,0.493842857,17
260,0.496114286,7
261,0.498385714,20
262,0.500657143,8
263,0.502928571,10
