Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	4
Fine Gain:	1.45
Upper Discriminator:	2
Lower Discriminator:	0
Calibration Coefficients:	-0.09445714285714302	0.002271428571428572
Calibration Channels:	558	628
Calibration Energies:	1.173	1.332
Elapsed Real Time:	305.07
Elapsed Live Time:	300.0
Start Time:	noviembre 07, 2024, 03:13:35
End Time:	noviembre 07, 2024, 03:18:40
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0	-0.09445714285714302	0
1	-0.09218571428571444	0
2	-0.08991428571428588	0
3	-0.0876428571428573	0
4	-0.08537142857142874	0
5	-0.08310000000000016	0
6	-0.08082857142857158	0
7	-0.07855714285714302	0
8	-0.07628571428571444	0
9	-0.07401428571428587	0
10	-0.0717428571428573	1
11	-0.06947142857142873	0
12	-0.06720000000000015	0
13	-0.06492857142857159	1
14	-0.06265714285714301	2
15	-0.06038571428571444	0
16	-0.05811428571428587	10
17	-0.0558428571428573	375
18	-0.05357142857142873	475
19	-0.05130000000000015	479
20	-0.04902857142857158	541
21	-0.04675714285714301	533
22	-0.044485714285714434	513
23	-0.042214285714285864	603
24	-0.039942857142857294	584
25	-0.037671428571428724	573
26	-0.035400000000000154	583
27	-0.03312857142857158	612
28	-0.030857142857143	670
29	-0.028585714285714436	695
30	-0.02631428571428586	652
31	-0.024042857142857296	647
32	-0.02177142857142872	622
33	-0.019500000000000142	648
34	-0.01722857142857158	632
35	-0.014957142857143002	644
36	-0.012685714285714439	713
37	-0.010414285714285862	724
38	-0.008142857142857285	635
39	-0.005871428571428722	619
40	-0.0036000000000001448	664
41	-0.0013285714285715677	645
42	9.428571428569954E-4	576
43	0.0032142857142855724	612
44	0.005485714285714149	604
45	0.007757142857142713	653
46	0.01002857142857129	616
47	0.012299999999999853	632
48	0.01457142857142843	628
49	0.016842857142857007	655
50	0.01911428571428557	608
51	0.021385714285714147	587
52	0.02365714285714271	648
53	0.025928571428571287	627
54	0.028199999999999864	640
55	0.030471428571428427	658
56	0.03274285714285702	597
57	0.03501428571428558	623
58	0.037285714285714144	595
59	0.03955714285714271	647
60	0.0418285714285713	589
61	0.04409999999999986	647
62	0.046371428571428425	655
63	0.048642857142857016	627
64	0.05091428571428558	595
65	0.05318571428571414	608
66	0.05545714285714273	608
67	0.057728571428571296	639
68	0.05999999999999986	616
69	0.06227142857142845	605
70	0.06454285714285701	629
71	0.06681428571428558	640
72	0.06908571428571414	616
73	0.07135714285714273	577
74	0.0736285714285713	609
75	0.07589999999999986	618
76	0.07817142857142845	604
77	0.08044285714285701	615
78	0.08271428571428557	674
79	0.08498571428571416	584
80	0.08725714285714273	609
81	0.08952857142857129	593
82	0.09179999999999988	616
83	0.09407142857142844	597
84	0.09634285714285701	666
85	0.0986142857142856	603
86	0.10088571428571416	673
87	0.10315714285714273	636
88	0.10542857142857132	700
89	0.10769999999999988	676
90	0.10997142857142844	693
91	0.112242857142857	670
92	0.1145142857142856	711
93	0.11678571428571416	722
94	0.11905714285714272	715
95	0.12132857142857131	718
96	0.12359999999999988	724
97	0.12587142857142844	686
98	0.12814285714285703	722
99	0.1304142857142856	723
100	0.13268571428571416	721
101	0.13495714285714275	691
102	0.1372285714285713	702
103	0.13949999999999987	711
104	0.14177142857142844	744
105	0.14404285714285703	742
106	0.1463142857142856	711
107	0.14858571428571415	725
108	0.15085714285714275	661
109	0.1531285714285713	696
110	0.15539999999999987	725
111	0.15767142857142846	687
112	0.15994285714285705	656
113	0.1622142857142856	650
114	0.16448571428571418	665
115	0.16675714285714272	666
116	0.1690285714285713	611
117	0.1712999999999999	613
118	0.17357142857142843	671
119	0.17584285714285702	668
120	0.17811428571428561	654
121	0.18038571428571415	656
122	0.18265714285714274	643
123	0.18492857142857133	630
124	0.18719999999999987	622
125	0.18947142857142846	596
126	0.19174285714285705	594
127	0.19401428571428558	591
128	0.19628571428571417	619
129	0.19855714285714277	604
130	0.2008285714285713	587
131	0.2030999999999999	602
132	0.20537142857142848	618
133	0.20764285714285702	583
134	0.2099142857142856	585
135	0.2121857142857142	621
136	0.21445714285714274	618
137	0.21672857142857133	571
138	0.21899999999999992	633
139	0.22127142857142845	555
140	0.22354285714285704	621
141	0.22581428571428563	574
142	0.22808571428571417	574
143	0.23035714285714276	547
144	0.2326285714285713	586
145	0.2348999999999999	604
146	0.23717142857142848	591
147	0.239442857142857	585
148	0.2417142857142856	588
149	0.2439857142857142	559
150	0.24625714285714273	569
151	0.24852857142857132	566
152	0.2507999999999999	575
153	0.25307142857142845	527
154	0.25534285714285704	543
155	0.25761428571428563	581
156	0.25988571428571416	583
157	0.26215714285714276	560
158	0.26442857142857135	572
159	0.2666999999999999	556
160	0.2689714285714285	553
161	0.27124285714285706	541
162	0.2735142857142856	572
163	0.2757857142857142	537
164	0.2780571428571428	530
165	0.2803285714285713	559
166	0.2825999999999999	540
167	0.2848714285714285	522
168	0.28714285714285703	551
169	0.2894142857142856	549
170	0.2916857142857142	538
171	0.29395714285714275	526
172	0.29622857142857134	549
173	0.29849999999999993	514
174	0.30077142857142847	522
175	0.30304285714285706	529
176	0.30531428571428565	566
177	0.3075857142857142	510
178	0.3098571428571428	503
179	0.3121285714285713	500
180	0.3143999999999999	525
181	0.3166714285714285	504
182	0.31894285714285703	516
183	0.3212142857142856	560
184	0.3234857142857142	562
185	0.32575714285714275	546
186	0.32802857142857134	476
187	0.3302999999999999	534
188	0.33257142857142846	508
189	0.33484285714285705	500
190	0.33711428571428564	560
191	0.3393857142857142	517
192	0.34165714285714277	505
193	0.34392857142857136	522
194	0.3461999999999999	497
195	0.3484714285714285	523
196	0.3507428571428571	543
197	0.3530142857142856	502
198	0.3552857142857142	509
199	0.3575571428571428	531
200	0.35982857142857133	491
201	0.3620999999999999	531
202	0.3643714285714285	490
203	0.36664285714285705	526
204	0.36891428571428564	523
205	0.37118571428571423	460
206	0.37345714285714277	504
207	0.37572857142857136	532
208	0.3779999999999999	506
209	0.3802714285714285	475
210	0.3825428571428571	491
211	0.3848142857142856	503
212	0.3870857142857142	504
213	0.3893571428571428	508
214	0.3916285714285713	524
215	0.3938999999999999	488
216	0.3961714285714285	517
217	0.39844285714285704	490
218	0.40071428571428563	500
219	0.4029857142857142	527
220	0.40525714285714276	489
221	0.40752857142857135	537
222	0.40979999999999994	486
223	0.41207142857142853	487
224	0.4143428571428571	506
225	0.4166142857142856	495
226	0.4188857142857142	485
227	0.4211571428571428	521
228	0.4234285714285714	491
229	0.42569999999999997	537
230	0.42797142857142845	516
231	0.43024285714285704	477
232	0.43251428571428563	482
233	0.4347857142857142	500
234	0.4370571428571428	485
235	0.4393285714285714	532
236	0.4415999999999999	541
237	0.4438714285714285	484
238	0.44614285714285706	505
239	0.44841428571428565	491
240	0.45068571428571425	490
241	0.45295714285714284	472
242	0.4552285714285713	477
243	0.4574999999999999	485
244	0.4597714285714285	468
245	0.4620428571428571	482
246	0.4643142857142857	433
247	0.46658571428571427	492
248	0.46885714285714275	452
249	0.47112857142857134	502
250	0.47339999999999993	482
251	0.4756714285714285	529
252	0.4779428571428571	450
253	0.4802142857142857	516
254	0.4824857142857142	489
255	0.4847571428571428	475
256	0.48702857142857137	471
257	0.48929999999999996	499
258	0.49157142857142855	469
259	0.49384285714285703	492
260	0.4961142857142856	480
261	0.4983857142857142	489
262	0.5006571428571428	526
263	0.5029285714285714	495
264	0.5052	505
265	0.5074714285714285	491
266	0.509742857142857	449
267	0.5120142857142856	492
268	0.5142857142857142	464
269	0.5165571428571428	440
270	0.5188285714285714	491
271	0.5210999999999999	476
272	0.5233714285714285	455
273	0.5256428571428571	489
274	0.5279142857142857	478
275	0.5301857142857143	478
276	0.5324571428571429	492
277	0.5347285714285713	471
278	0.5369999999999999	488
279	0.5392714285714285	486
280	0.5415428571428571	496
281	0.5438142857142857	487
282	0.5460857142857143	466
283	0.5483571428571428	514
284	0.5506285714285714	454
285	0.5529	444
286	0.5551714285714285	457
287	0.5574428571428571	454
288	0.5597142857142856	491
289	0.5619857142857142	468
290	0.5642571428571428	491
291	0.5665285714285714	497
292	0.5688	503
293	0.5710714285714286	489
294	0.573342857142857	483
295	0.5756142857142856	466
296	0.5778857142857142	469
297	0.5801571428571428	469
298	0.5824285714285714	489
299	0.5847	479
300	0.5869714285714285	460
301	0.5892428571428571	474
302	0.5915142857142857	446
303	0.5937857142857143	433
304	0.5960571428571428	476
305	0.5983285714285714	481
306	0.6005999999999999	433
307	0.6028714285714285	474
308	0.6051428571428571	431
309	0.6074142857142857	455
310	0.6096857142857143	464
311	0.6119571428571429	444
312	0.6142285714285713	448
313	0.6164999999999999	497
314	0.6187714285714285	466
315	0.6210428571428571	473
316	0.6233142857142857	479
317	0.6255857142857143	459
318	0.6278571428571428	474
319	0.6301285714285714	453
320	0.6324	443
321	0.6346714285714286	464
322	0.6369428571428571	457
323	0.6392142857142856	458
324	0.6414857142857142	436
325	0.6437571428571428	455
326	0.6460285714285714	490
327	0.6483	487
328	0.6505714285714286	465
329	0.6528428571428571	480
330	0.6551142857142856	519
331	0.6573857142857142	451
332	0.6596571428571428	466
333	0.6619285714285714	463
334	0.6642	458
335	0.6664714285714285	465
336	0.6687428571428571	437
337	0.6710142857142857	469
338	0.6732857142857143	502
339	0.6755571428571429	498
340	0.6778285714285714	459
341	0.6800999999999999	492
342	0.6823714285714285	464
343	0.6846428571428571	460
344	0.6869142857142857	450
345	0.6891857142857143	498
346	0.6914571428571429	472
347	0.6937285714285714	480
348	0.696	471
349	0.6982714285714285	494
350	0.7005428571428571	476
351	0.7028142857142857	462
352	0.7050857142857143	451
353	0.7073571428571428	505
354	0.7096285714285714	469
355	0.7119	482
356	0.7141714285714286	495
357	0.7164428571428572	460
358	0.7187142857142856	477
359	0.7209857142857142	466
360	0.7232571428571428	451
361	0.7255285714285714	460
362	0.7278	443
