Channel,Energy,Counts
320,0.557054054,340
321,0.558486486,311
322,0.559918919,320
323,0.561351351,338
324,0.562783784,319
325,0.564216216,370
326,0.565648649,346
327,0.567081081,363
328,0.568513514,346
329,0.569945946,364
330,0.571378378,344
331,0.572810811,347
332,0.574243243,318
333,0.575675676,326
334,0.577108108,317
335,0.578540541,374
336,0.579972973,367
337,0.581405405,327
338,0.582837838,355
339,0.58427027,351
340,0.585702703,377
341,0.587135135,343
342,0.588567568,354
343,0.59,346
344,0.591432432,346
345,0.592864865,353
346,0.594297297,339
347,0.59572973,358
348,0.597162162,343
349,0.598594595,355
350,0.600027027,325
351,0.601459459,331
352,0.602891892,340
353,0.604324324,359
354,0.605756757,340
355,0.607189189,321
356,0.608621622,357
357,0.610054054,317
358,0.611486486,340
359,0.612918919,354
360,0.614351351,336
361,0.615783784,340
362,0.617216216,319
363,0.618648649,337
364,0.620081081,336
365,0.621513514,306
366,0.622945946,352
367,0.624378378,385
368,0.625810811,320
369,0.627243243,332
370,0.628675676,321
371,0.630108108,341
372,0.631540541,342
373,0.632972973,338
374,0.634405405,322
375,0.635837838,336
376,0.63727027,356
377,0.638702703,331
378,0.640135135,362
379,0.641567568,324
380,0.643,333
381,0.644432432,338
382,0.645864865,322
383,0.647297297,313
384,0.64872973,322
385,0.650162162,338
386,0.651594595,388
387,0.653027027,344
388,0.654459459,325
389,0.655891892,341
390,0.657324324,325
391,0.658756757,310
392,0.660189189,321
393,0.661621622,327
394,0.663054054,365
395,0.664486486,322
396,0.665918919,300
397,0.667351351,312
398,0.668783784,337
399,0.670216216,334
400,0.671648649,350
401,0.673081081,338
402,0.674513514,308
403,0.675945946,363
404,0.677378378,313
405,0.678810811,348
406,0.680243243,378
407,0.681675676,327
408,0.683108108,334
409,0.684540541,353
410,0.685972973,356
411,0.687405405,309
412,0.688837838,337
413,0.69027027,339
414,0.691702703,339
415,0.693135135,317
416,0.694567568,326
417,0.696,318
418,0.697432432,342
419,0.698864865,357
420,0.700297297,353
421,0.70172973,345
422,0.703162162,327
423,0.704594595,354
424,0.706027027,373
425,0.707459459,327
426,0.708891892,311
427,0.710324324,345
428,0.711756757,337
429,0.713189189,358
430,0.714621622,342
431,0.716054054,343
432,0.717486486,297
433,0.718918919,338
434,0.720351351,337
435,0.721783784,341
436,0.723216216,356
437,0.724648649,341
438,0.726081081,349
439,0.727513514,349
440,0.728945946,357
441,0.730378378,328
442,0.731810811,331
443,0.733243243,344
444,0.734675676,341
445,0.736108108,313
446,0.737540541,343
447,0.738972973,374
448,0.740405405,335
449,0.741837838,351
450,0.74327027,335
451,0.744702703,343
452,0.746135135,348
453,0.747567568,376
454,0.749,316
455,0.750432432,343
456,0.751864865,351
457,0.753297297,331
458,0.75472973,334
459,0.756162162,369
460,0.757594595,378
461,0.759027027,338
462,0.760459459,361
463,0.761891892,347
464,0.763324324,366
465,0.764756757,343
466,0.766189189,359
467,0.767621622,363
468,0.769054054,339
469,0.770486486,376
470,0.771918919,310
471,0.773351351,380
472,0.774783784,333
473,0.776216216,302
474,0.777648649,327
475,0.779081081,345
476,0.780513514,308
477,0.781945946,336
478,0.783378378,385
479,0.784810811,322
480,0.786243243,362
481,0.787675676,314
482,0.789108108,343
483,0.790540541,345
484,0.791972973,360
485,0.793405405,379
486,0.794837838,377
487,0.79627027,356
488,0.797702703,339
489,0.799135135,375
490,0.800567568,347
491,0.802,359
492,0.803432432,331
493,0.804864865,325
494,0.806297297,341
495,0.80772973,381
496,0.809162162,375
497,0.810594595,354
498,0.812027027,357
499,0.813459459,339
500,0.814891892,385
501,0.816324324,383
502,0.817756757,341
503,0.819189189,375
504,0.820621622,344
505,0.822054054,350
506,0.823486486,352
507,0.824918919,356
508,0.826351351,333
509,0.827783784,348
510,0.829216216,371
511,0.830648649,339
512,0.832081081,346
513,0.833513514,371
514,0.834945946,352
515,0.836378378,385
516,0.837810811,342
517,0.839243243,342
518,0.840675676,387
519,0.842108108,339
520,0.843540541,352
521,0.844972973,329
522,0.846405405,354
523,0.847837838,346
524,0.84927027,325
525,0.850702703,394
526,0.852135135,381
527,0.853567568,321
528,0.855,352
529,0.856432432,340
530,0.857864865,342
531,0.859297297,375
532,0.86072973,314
533,0.862162162,360
534,0.863594595,316
535,0.865027027,333
536,0.866459459,344
537,0.867891892,315
538,0.869324324,337
539,0.870756757,330
540,0.872189189,357
541,0.873621622,345
542,0.875054054,355
543,0.876486486,323
544,0.877918919,310
545,0.879351351,343
546,0.880783784,318
547,0.882216216,350
548,0.883648649,325
549,0.885081081,342
550,0.886513514,330
551,0.887945946,337
552,0.889378378,335
553,0.890810811,323
554,0.892243243,313
555,0.893675676,307
556,0.895108108,339
557,0.896540541,315
558,0.897972973,314
559,0.899405405,321
560,0.900837838,317
561,0.90227027,360
562,0.903702703,326
563,0.905135135,339
564,0.906567568,326
565,0.908,313
566,0.909432432,307
567,0.910864865,306
568,0.912297297,318
569,0.91372973,283
570,0.915162162,328
571,0.916594595,342
572,0.918027027,309
573,0.919459459,324
574,0.920891892,314
575,0.922324324,278
576,0.923756757,306
577,0.925189189,293
578,0.926621622,331
579,0.928054054,276
580,0.929486486,291
581,0.930918919,326
582,0.932351351,324
583,0.933783784,337
584,0.935216216,264
585,0.936648649,308
586,0.938081081,286
587,0.939513514,298
588,0.940945946,303
589,0.942378378,305
590,0.943810811,295
591,0.945243243,280
592,0.946675676,268
593,0.948108108,272
594,0.949540541,321
595,0.950972973,281
596,0.952405405,316
597,0.953837838,290
598,0.95527027,284
599,0.956702703,296
600,0.958135135,292
